survey,country,edyears,pct15_19,pct15_19_male,pct15_19_female,pct15_19_urban,pct15_19_rural,pct15_19_q1,pct15_19_q2,pct15_19_q3,pct15_19_q4,pct15_19_q5,pct20_29,pct20_29_male,pct20_29_female,pct20_29_urban,pct20_29_rural,pct20_29_q1,pct20_29_q2,pct20_29_q3,pct20_29_q4,pct20_29_q5,pct30_39,pct30_39_male,pct30_39_female,pct30_39_urban,pct30_39_rural,pct30_39_q1,pct30_39_q2,pct30_39_q3,pct30_39_q4,pct30_39_q5,pct40_49,pct40_49_male,pct40_49_female,pct40_49_urban,pct40_49_rural,pct40_49_q1,pct40_49_q2,pct40_49_q3,pct40_49_q4,pct40_49_q5
DR6,Dominican Republic,24,,,,,,,,,,,,,,,,,,,,,.0011642415,,.002301818,.0015410448,,,,,,.0057009328,,,,,,,,,,
DR6,Dominican Republic,25,,,,,,,,,,,,,,,,,,,,,.00060613791,,.0011984085,.00080232084,,,,,,.0029680561,.000044635253,.000090898437,,.00006086798,,,,,,.00018138182
ET7,Ethiopia,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ET7,Ethiopia,1,.88063657,.90623778,.85771674,.96097082,.85872173,.70273054,.79954714,.91142613,.93460464,.96319437,.69990557,.81383294,.60946333,.92187679,.63252485,.41761419,.61385626,.659127,.74553764,.91417581,.44025442,.60118216,.29863235,.78699994,.35189527,.21065767,.29407939,.35424301,.44805929,.76759475,.40914366,.53349715,.27008662,.76478893,.33240852,.20001402,.29845557,.31959021,.40783712,.75228715
ET7,Ethiopia,2,.84025735,.87211955,.81173229,.95231134,.80968958,.64219761,.74501133,.86137313,.89825481,.94624931,.6686188,.77888924,.5810796,.91317427,.59438241,.37140888,.56833702,.62468719,.71203172,.90449059,.40881535,.56624717,.27026978,.77260703,.31611243,.17701611,.25457695,.32449713,.41043103,.7470544,.38992316,.51137644,.25410926,.76181537,.30968255,.17505519,.27338937,.29693973,.39096183,.74352038
ET7,Ethiopia,3,.78097975,.80752957,.75721061,.93793166,.73816401,.56334829,.65275574,.78438878,.84447563,.92590177,.61636293,.73212498,.52446419,.90391535,.52907461,.3137396,.4856841,.55405855,.65969902,.88721138,.36378488,.51824725,.22785246,.75224042,.264797,.14059211,.1960101,.26729071,.35219032,.72638142,.34298077,.45231599,.2207178,.74454498,.25633806,.14039747,.23049852,.24521172,.31183723,.71710783
ET7,Ethiopia,4,.69576526,.71799362,.67586493,.89693862,.64088607,.46050593,.5340246,.68021905,.75774175,.88553351,.55668092,.67101145,.4659186,.87734324,.45934182,.26183453,.39774063,.4780744,.58573407,.86199331,.31557539,.45238546,.19517761,.71829051,.21295384,.095166437,.14714175,.2091058,.30242112,.68610603,.28826541,.38366488,.18158601,.69025475,.20153096,.10690431,.16152066,.17527939,.26186299,.66629559
ET7,Ethiopia,5,.60147142,.6057108,.59767598,.85067379,.53349018,.35605156,.42731625,.55793393,.64668745,.8382135,.4953303,.603549,.40941989,.84150606,.39024648,.19490366,.32376775,.39912304,.52634799,.82198447,.2697773,.38409695,.16917188,.68014467,.16520575,.065206066,.10011947,.15106305,.25843164,.63895214,.23905779,.31614959,.1528507,.63772219,.15304072,.078794986,.10617255,.12521929,.21236378,.60622442
ET7,Ethiopia,6,.50612479,.50825799,.50421488,.79997021,.42596507,.27619353,.33345136,.43416488,.52544719,.77487594,.44411379,.53912419,.368689,.81281012,.33219376,.15468518,.2557447,.33499795,.47229257,.78569889,.23312847,.33437032,.14403202,.63675076,.13027576,.049489267,.063993551,.11981955,.21633185,.58754635,.19995524,.26573032,.12640297,.59040433,.11571074,.057856999,.078465536,.095522977,.15107794,.55495811
ET7,Ethiopia,7,.40154704,.39238158,.40975249,.71867597,.3150357,.18346027,.23570582,.32567608,.39962485,.67985225,.39234343,.48073134,.32217598,.77702093,.27557215,.11988863,.19839253,.26497585,.41009775,.74654597,.19842166,.27947736,.12708971,.59323472,.097813748,.035936922,.041944016,.080109186,.16587552,.54563695,.16373537,.21488155,.10654172,.53668427,.083266772,.041565359,.055326045,.062052421,.11094276,.49270627
ET7,Ethiopia,8,.27763987,.26629853,.28779325,.61624575,.18526967,.10191087,.13342622,.18028119,.25640303,.55031478,.33336094,.40922898,.27313253,.72254789,.21522082,.081562519,.14472482,.20983061,.33125988,.68342084,.1693442,.23781312,.10908909,.5456627,.073449157,.026456106,.030763052,.058090482,.12105705,.49675819,.13930063,.17923348,.094646186,.49178258,.063248046,.0286061,.043320674,.039613761,.083231531,.44970989
ET7,Ethiopia,9,.16525531,.15148312,.17758495,.45311227,.086729199,.047384791,.055578128,.075472176,.13085543,.39002216,.26798999,.32191104,.22518438,.65689224,.14993629,.052252479,.087374486,.14197066,.25408557,.60163212,.1372138,.19330852,.08784841,.4764438,.050769791,.015038393,.016932981,.037374288,.087893538,.42863914,.10234358,.13212499,.069040887,.41836569,.03415769,.018430768,.014477059,.018743221,.046054792,.37024564
ET7,Ethiopia,10,.098742716,.082510687,.11327456,.30700457,.041929819,.016389169,.031505812,.031753521,.063721396,.26224634,.23489791,.27797341,.20070212,.61000592,.12103152,.037961543,.060104623,.11677942,.21095793,.55578285,.12822124,.17791146,.08449205,.45388886,.045233268,.013234859,.016527154,.028900744,.083565056,.40436634,.092794783,.11868685,.063841298,.39746177,.027058892,.012409532,.0094720889,.01797417,.040359478,.3427127
ET7,Ethiopia,11,.037059955,.025962172,.046995282,.14269631,.0082428595,.0041236547,.0061368993,.0061476207,.012371526,.11663795,.1317112,.15177082,.1157868,.40670645,.048234709,.0096388003,.024551079,.03595103,.084305421,.3665286,.087802447,.11872218,.060591932,.35349262,.020098159,.0042919843,.0064337151,.0093480498,.038830467,.30671367,.074788958,.093717098,.053622823,.34699851,.016056193,.0062237629,.0071761208,.0071370951,.026911244,.29130644
ET7,Ethiopia,12,.024175612,.017152868,.030462703,.094044186,.0051158126,,.0054835104,.0032305783,.0079889093,.075498074,.12266161,.13984415,.10902118,.38239285,.043818597,.0090575358,.020317832,.03181931,.076985605,.34509557,.084614001,.11430658,.058483411,.34374088,.018582197,.0042004148,.0043349969,.0091896588,.036030415,.2978442,.070895262,.088774741,.050901774,.33119902,.014731316,.0062007727,.0049593681,.0054471516,.026804144,.2774235
ET7,Ethiopia,13,.0089441212,.0053413906,.012169397,.033051256,.0023678478,.0032603706,.0021273191,.0020825686,.0030080453,.026039056,.10423068,.1186192,.092808329,.32133609,.03832702,.0080571715,.016499311,.028130343,.069470227,.29005462,.062981308,.091813922,.037607528,.25118735,.015021849,.0040605017,,,.03137175,.21927956,.044430617,.062488616,.024237506,.19842535,.011204228,.005336985,,.0036308311,,.16877235
ET7,Ethiopia,14,.0048699742,.0011794153,.0081738792,.018734219,.0010879188,.0031434025,,,.0014557433,.014653377,.090581581,.10553924,.078707412,.27785578,.033733379,.0068740831,.011155935,.02426088,.061636239,.25350812,.057089854,.084219992,.033214316,.22464196,.014393519,,,.0037218537,.030141702,.1969274,.041973021,.05826728,.023752183,.18834992,.010390279,.0047944756,,,.021315731,.16079772
ET7,Ethiopia,15,.0020277889,.00078164524,.0031432966,.0081451479,.00035905108,.0030019255,,.00057250867,.0011976149,.0044202195,.073843509,.087999091,.062606089,.22526819,.02787767,.0049179187,.010233575,.018872594,.05071298,.20654859,.051056314,.076964311,.028256295,.1994091,.013252426,.003570064,.0042275437,.0015584994,.02891431,.17542951,.03574514,.048393756,.021601006,.1630998,.0082666902,.0020881442,.0025834122,.0007339748,.015932614,.14018343
ET7,Ethiopia,16,.00025057647,.0001343187,.00035453777,.0011691011,,,,,,.00092804787,.016497627,.019952171,.013755322,.057316631,.0041068564,.00013022714,.00010474857,.0024498755,.0070262165,.052244518,.019658076,.028295806,.012056506,.085306443,.0029292756,.00062775722,.000082769846,,.0084061576,.071820937,.014631419,.020271558,.0083244434,.077410899,.0010859069,.0005018774,,.00039704985,.0019850964,.062660888
ET7,Ethiopia,17,,,,,,,,,,,.0044045039,.0068159909,.0024902401,.016754229,.00065576815,,,.000016853266,.0016260853,.014560696,.004802783,.007481534,.0024453262,.020985115,.00067912287,,.000016883827,,.0033591276,.016625598,.0053364336,.0077270041,.0026632557,.029748445,.000069203044,.000013186607,5.6964550e-06,.00027116953,,.023545688
ET7,Ethiopia,18,,,,,,,,,,,.00061818585,.00102863,.00029246838,.0026549695,,,,,,.0022031581,.00071435701,.0012364315,.00025485171,.0026145703,.00023012581,,3.5936901e-06,,,.0028654488,.00038356386,.00060219219,,.0021611811,,,,,,.0017105599
ET7,Ethiopia,19,,,,,,,,,,,.000075520387,.00017073195,,.00032461222,,,,,,.00026937888,.00051374442,.00090154534,.00017240459,.0019846759,.00013890458,,,,,.0020625712,.00026770998,.00038273452,.0001391375,.0015083776,,,,,,.0011938704
GA6,Gabon,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GA6,Gabon,1,.97924525,.97368193,.98433185,.98026323,.97138911,.969926,.97715789,1,1,1,.94453764,.93556964,.95152396,.94387394,.95027375,.95342541,.93394333,.93104166,.93307847,1,.91916209,.90291059,.93698287,.9168691,.9373976,.92307174,.91314727,.87940168,1,1,.92468232,.91170734,.93976003,.92375994,.92934048,.91738123,.90595466,.89088798,.92138851,1
GA6,Gabon,2,.97610587,.96972913,.98193628,.97888207,.95468187,.95508862,.97341722,.98657411,.97906709,.9812035,.9413746,.9330548,.94785589,.94173336,.93827438,.94146514,.93067551,.92746139,.93283725,.97868127,.91280711,.89630616,.93090135,.91124314,.92524481,.90954828,.90678883,.86370468,.90847832,.97446841,.9137342,.90548384,.92332166,.91404659,.91215694,.8961693,.89135802,.87265998,.91663885,1
GA6,Gabon,3,.96119261,.95049846,.97097039,.96783119,.9099623,.91334158,.95677882,.97986406,.97493488,.96997637,.93274724,.92873329,.93587422,.93478495,.91513783,.91491675,.9252969,.91676027,.92636114,.97830909,.90011966,.88814026,.91325593,.90131789,.89059049,.87048799,.89162856,.85284263,.89935726,.97371846,.90142339,.89305651,.9111464,.90643692,.87610674,.85558546,.88445383,.86538243,.90506613,.97267628
GA6,Gabon,4,.93804258,.92481881,.95013326,.95213825,.82926679,.83116019,.93514413,.95519072,.97228336,.96981937,.91635263,.91590643,.91670024,.92220104,.86581111,.86630017,.90349841,.90209657,.92084312,,.88243228,.87280691,.89298719,.88648319,.85021651,.81930518,.87581599,.83311462,.88489956,.97255152,.8783077,.88118476,.87496454,.88862783,.82619405,.79323298,.84025061,.85429233,.89708877,.97210664
GA6,Gabon,5,.90586972,.88361967,.92621332,.92741692,.739591,.72559804,.89424509,.9399218,.96299642,.96149343,.89836997,.90171677,.89576286,.90892249,.80717546,.80652386,.87619328,.89850795,.90556127,.9750281,.85542417,.85795587,.85264808,.86214083,.80200785,.75334615,.84401828,.79802299,.86671996,.97094733,.85192412,.86574125,.835868,.86868656,.76727837,.72926182,.79554611,.83491415,.8822273,.97187358
GA6,Gabon,6,.82265443,.78607887,.85609621,.86064547,.5294795,.52388966,.78950703,.86416817,.90772045,.94791931,.84547657,.85071069,.84139913,.86229241,.70015383,.68510294,.81165034,.84591013,.87727123,.95251501,.79196006,.81583595,.76577902,.81011355,.64758909,.59343278,.75620633,.72728926,.83437496,.95819581,.75973475,.80361593,.7087425,.79090446,.60233539,.54374868,.64812249,.73189527,.84267592,.95468384
GA6,Gabon,7,.68990093,.64834058,.72790033,.72841698,.39267483,.33909228,.6076687,.70774579,.80286628,.89112592,.77576011,.78679204,.76716602,.80131239,.55493689,.54264653,.71169871,.78655684,.83241409,.92436391,.7108649,.7600705,.65690833,.73614401,.50982505,.42781097,.6359936,.65203047,.79221201,.9119004,.65956962,.72589779,.58249283,.70301545,.44017881,.38382739,.50309467,.64286947,.73417789,.92862481
GA6,Gabon,8,.52534068,.49583223,.55232072,.55813938,.27223459,.21204978,.41679731,.50915122,.614169,.77374536,.70104522,.72224128,.68453318,.73054618,.44609743,.42278594,.60201705,.70489383,.78172463,.89934552,.63686967,.69907176,.56866169,.66250867,.43296719,.34480235,.51805997,.5753544,.72460204,.87815237,.59925961,.68381119,.50100613,.64597315,.36336741,.29546624,.43754438,.55912369,.70242888,.88836378
GA6,Gabon,9,.3233338,.2960473,.34828234,.34389859,.16463682,.099378578,.23253517,.29241359,.33250436,.57411647,.61035323,.63291943,.59277374,.6416201,.34014392,.30737126,.47717804,.60894799,.69717991,.86176169,.55561298,.62834895,.4758541,.58135998,.35085168,.25923926,.41937044,.4932268,.62568825,.83625668,.5251115,.62354511,.41072637,.56954259,.30074528,.21374588,.37284195,.46660179,.61028993,.84166384
GA6,Gabon,10,.17225485,.15299203,.18986715,.18487725,.074848704,.036607701,.091599651,.14215201,.14919508,.38024288,.46400136,.48967287,.44400275,.49262887,.2166018,.17005239,.30699328,.43128565,.5725832,.74812216,.42854309,.48899543,.3622539,.45207402,.24140574,.15270978,.28028062,.34660363,.46536312,.76560932,.40164256,.51191258,.27350271,.44388899,.18830809,.11641819,.23398465,.32414261,.48934948,.72300184
GA6,Gabon,11,.088804878,.076638386,.099928901,.095907137,.033997502,.017539889,.053339332,.061367948,.054623466,.2202328,.34617886,.38240063,.31796139,.37013334,.13916411,.089783378,.20062236,.29981741,.44803312,.61633408,.31745338,.38573745,.24257629,.33825329,.15203565,.074556045,.16363797,.2519643,.33598882,.64442158,.30362773,.41269198,.17688905,.33807659,.12966934,.070825361,.15878941,.22290994,.36485121,.5936237
GA6,Gabon,12,.045058735,.046514995,.043727223,.049060039,.014181307,.0084884968,.01837731,.03463525,.024690066,.11916222,.27850869,.30559924,.2574046,.29951987,.096929759,.052578732,.13241006,.2342902,.36127964,.54777592,.26352122,.32757673,.19328095,.28057346,.12790768,.063827299,.1195681,.19019151,.27158749,.57588607,.2525894,.34647605,.14348793,.2821596,.10326727,.055563767,.12022609,.18234429,.30147687,.50892037
GA6,Gabon,13,.0080873854,.0033230905,.01244344,.008730283,.0031265896,,,.001786118,.0051237908,.028587513,.17657028,.17994371,.1739423,.19072981,.054203488,.027293792,.062652893,.1420916,.22633693,.38513651,.2025663,.25108108,.14936727,.21709332,.087035254,.023003332,.070172839,.12821274,.19112234,.51599723,.17675325,.23492019,.10916016,.19815962,.068656668,.033965029,.078556582,.11166786,.19210474,.39123467
GA6,Gabon,14,.0021264071,.0010966517,,.002401999,,,,,,.0090339938,.10957512,.11624188,.10438158,.11990472,.020306798,.0083079943,.034874856,.084938377,.12714013,.26753828,.14803362,.1854614,.10699209,.15842953,.065356404,.012080428,.026461771,.076466374,.11015647,.45338312,.12652254,.16754864,.078848109,.14286788,.043983079,.015431999,.032510482,.053925004,.15129861,.31312767
GA6,Gabon,15,.0016026207,,.0030679042,.0018103376,,,,,,.0068086553,.069419034,.069682747,.069213599,.075774699,.014493651,.0041564531,.018066429,.045680411,.080285862,.18440016,.12715061,.1561728,.09532629,.13686173,.049919542,.0061199507,.024313314,.060830139,.09262798,.39767706,.1151104,.15395603,.069969796,.13007055,.039565813,.014118303,.022587625,.046280649,.13086781,.29744256
GA6,Gabon,16,,,,,,,,,,,.038225632,.032626852,.042587191,.041913927,.006351748,,.0085852845,.023116574,.042486612,.10881384,.090196766,.10839029,.070246667,.098436378,.02466817,.0024194871,.014316289,.031431854,.065884709,.2974515,.096416049,.13929814,.046584852,.1094592,.03055199,.0091392472,.01887748,.044796806,.092905067,.25968531
GH6,Ghana,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GH6,Ghana,1,.96105152,.96779335,.95378417,.98305833,.94100565,.89076257,.9688921,.98533988,.99461234,1,.88016814,.9149195,.85151482,.93622398,.81013972,.60240912,.8189097,.9190957,.9507485,1,.81120539,.86934543,.76237696,.90305352,.69289625,.41994056,.70516813,.82380468,.91248184,.97960317,.73920393,.8292042,.65845388,.84029031,.63245821,.3402735,.6391089,.79267406,.87609065,1
GH6,Ghana,2,.95237082,.96298319,.9409312,.98076856,.92650342,.8774547,.94881445,.98207128,.9915393,.97866946,.8735773,.91165382,.84218222,.93151957,.8011921,.5892421,.80378681,.91169935,.94728839,.9794445,.8053481,.86509532,.75516993,.89926136,.68437886,.40866822,.69203478,.81823981,.90751123,.97949624,.73228514,.82686871,.64742285,.83549649,.62329537,.32707244,.62757373,.78332311,.87369776,.94985002
GH6,Ghana,3,.93749785,.94529939,.92908812,.9707548,.90720421,.84414458,.93679714,.96485716,.98519552,.97770047,.86011773,.89925605,.82784724,.92464888,.77950144,.55540365,.77918708,.89838815,.94060534,.97795725,.79008502,.8528083,.73740727,.88813716,.66378438,.38165033,.66751504,.79947442,.89163417,.97800195,.71459949,.81899554,.62093329,.82621115,.59673917,.2964648,.60843968,.75216532,.8704257,.94268656
GH6,Ghana,4,.91154402,.9200511,.90237373,.95432514,.87257481,.78477877,.91692477,.94576842,.97924113,.95801353,.84326982,.88385421,.80980712,.91657007,.75169885,.51846159,.7457462,.88323599,.93049008,.97486818,.76775789,.83387882,.71222675,.86912185,.63719141,.35110357,.62261915,.77664703,.873173,.96905398,.68881112,.79974306,.58928072,.80658156,.5644471,.25399175,.5707739,.72919816,.84729779,.93432915
GH6,Ghana,5,.86579615,.87051404,.86071026,.92097259,.81553608,.71797818,.85251385,.90272981,.96967912,.92185378,.82637501,.86609942,.79362148,.90516675,.72794378,.49621269,.70989579,.86017317,.91809112,.97329766,.74208903,.81631321,.67975241,.85021466,.60281289,.31739157,.57418919,.73783964,.85490543,.96204752,.66369098,.78145224,.55803323,.78685349,.53363305,.23742579,.52842778,.70466197,.80997467,.92741555
GH6,Ghana,6,.79538655,.7939443,.79694104,.87552279,.72239077,.60327989,.75032449,.84402049,.93374175,.90030241,.79345018,.83345497,.76046544,.87373704,.69315112,.45614707,.65578866,.82105154,.88461244,.96323097,.70514619,.78733987,.63611639,.81828374,.55941415,.27273589,.52034634,.68264711,.81852496,.94938469,.62644315,.7493301,.51618642,.75633156,.4892827,.20116574,.48206186,.64594966,.77709866,.91256368
GH6,Ghana,7,.68605733,.68432266,.68792689,.78632557,.59472328,.45782331,.62007993,.70785844,.86266637,.85510206,.74020612,.79050446,.69873416,.83930027,.61641186,.37614948,.55252719,.75727105,.85239857,.94382286,.65022206,.73777193,.57669395,.77415776,.49058095,.21237636,.42512378,.62162828,.75747985,.92755747,.57018626,.70484841,.44936451,.70612133,.42664057,.16757476,.41021073,.55207545,.72171474,.88598764
GH6,Ghana,8,.53024459,.53090042,.52953732,.65397477,.41753918,.29948428,.41949067,.51594836,.72703665,.78086954,.6961993,.75663251,.64637101,.80248481,.56342125,.32839119,.48776886,.68655711,.81401002,.93186206,.61578238,.70553023,.54040843,.74604982,.44798541,.19171235,.3677879,.56564218,.71985137,.91460884,.53709531,.67835444,.41035464,.68070358,.38544679,.14460492,.37189457,.50200486,.68090975,.87124175
GH6,Ghana,9,.37340254,.37296113,.37387809,.49648365,.26128834,.16410805,.26010922,.34458613,.55712408,.63009077,.65835094,.71314877,.61316913,.77119887,.51737475,.27737489,.44062114,.6294772,.7839722,.91623998,.58187318,.67589033,.50291359,.7152589,.41005951,.16095714,.3287015,.51971436,.68727744,.88847387,.50055623,.64410996,.37175679,.6467405,.34618753,.12353796,.32420525,.46768683,.63489854,.83919472
GH6,Ghana,10,.18261729,.17854621,.18700545,.28734955,.087216996,.036126126,.086405829,.14066418,.29615143,.42594904,.41277781,.47895849,.35821053,.53001046,.26632398,.15262194,.19532962,.32339621,.46612337,.72287577,.27668792,.36922944,.19896765,.37330204,.15223955,.053704347,.077513717,.17131495,.27636617,.56625491,.40368357,.5159688,.30293882,.53817481,.26166251,.072062276,.23238395,.38379505,.51407349,.71397883
GH6,Ghana,11,.11505748,.11962513,.11013351,.18765511,.04892851,.022367405,.047252547,.079954945,.17934187,.29619017,.39180857,.45163199,.34248301,.5116058,.2421509,.12907574,.17078201,.30203229,.4384799,.71268129,.24956673,.3435252,.17065643,.33882213,.13459709,.042113982,.060197182,.14127594,.23704745,.53773379,.13191859,.20634218,.06514404,.19009253,.070487514,.013533322,.044523653,.078280412,.13387814,.33570132
GH6,Ghana,12,.065291651,.06839221,.06194916,.11099534,.023660276,.0074506695,.025009727,.03700079,.099386118,.18957794,.36604673,.42035437,.32126907,.48676559,.21523774,.10224113,.13872583,.27395108,.42149708,.6844545,.23716162,.32481188,.16354918,.32341674,.12605658,.039832864,.050522968,.13294818,.22002828,.51976365,.10188914,.16559286,.04473266,.14578435,.055536181,.011677392,.037593018,.054854669,.10385489,.26014578
GH6,Ghana,13,.0080381427,.011438474,.004372505,.013508597,.0030550598,.00083296961,.0026024561,.0044243592,.011259958,.025288602,.18382823,.20995641,.16228521,.24910608,.10227948,.038748726,.044586502,.10852991,.1962842,.40695289,.11508442,.17147999,.067720927,.15994796,.057295699,.013507152,.012822227,.041036256,.093913056,.28710893,.076774262,.128171,.03065983,.11369007,.037791431,,.018568765,.037193969,.076725416,.211362
GH6,Ghana,14,.0017176295,.0030656697,,.003186651,.00037943639,,.001713715,,,.0078315297,.099339709,.11799714,.08395648,.14241771,.045524329,.0069165579,.010554065,.04269461,.088921912,.26757386,.10495279,.15612091,.061979521,.14574566,.052407477,.0097806919,.010689574,.034596574,.089242958,.26256686,.064974077,.10642361,.027784484,.094001286,.034321502,,.016693585,.031817868,.059490222,.18142553
GH6,Ghana,15,.0012913219,.0022438813,,.0027088497,,,.00082497409,,,.0064951293,.072580121,.090439394,.057854995,.10727934,.029232033,.0055506998,.0022557555,.029961409,.061733335,.20278332,.084399894,.13385063,.042868946,.11799351,.041127905,.0073699616,.007793501,.028480241,.068847045,.21379174,.059595868,.09817227,.024984105,.088130161,.029463798,.0058792606,.015716972,.026587198,.052653007,.16949093
GH6,Ghana,16,.00012727042,,.00026425408,.00026687901,,,,,,.00074628438,.032433957,.042308692,.024292285,.050196275,.010244463,.00013009731,,.0111118,.014727057,.10760071,.043235764,.070446052,.020383239,.061781418,.01934699,.0032581706,.0034265942,.010257202,.024925319,.12134156,.02922854,.049719181,.010843671,.045255892,.012303619,.0017772414,.0081042601,.0054932046,.027898606,.088454261
GH6,Ghana,17,,,,,,,,,,,.0029892991,.0034253455,.002630057,.0053824787,,,,,.0014660135,.010700249,.0069238781,.01355058,.0013582709,.0096141659,.0034583297,.0013105114,.0005190121,,.004367026,.019791778,.0041649495,.0059663136,.0025484592,.0074538905,.00069159962,,,,.00075138983,.016280532
GH6,Ghana,18,,,,,,,,,,,.0012905718,.0016391963,.0010034116,.0023239648,,,,,,.0052595432,.0042182766,.0084425909,.00067029032,.0067632445,,,,,.0013769647,.013689016,.0025800362,.0036927902,.0015813804,.0050230282,,.00036170427,,.00057141681,.00053156732,.0097474754
GH6,Ghana,19,,,,,,,,,,,.00019155271,.00042420503,,.00034520961,,,,,,.00078120211,.00069609407,.0015246643,,.00050665147,.00093991368,,,,.0011855121,.0014751566,.00042495184,.00089824444,,.00082711561,,,,,,.0017980468
GH6,Ghana,20,,,,,,,,,,,,,,,,,,,,,.00027154954,.00059461343,,.000041493138,.00056768354,,,,,.00095326244,,,,,,,,,,
