survey,edyears,pct15_19,pct15_19_male,pct15_19_female,pct15_19_urban,pct15_19_rural,pct15_19_q1,pct15_19_q2,pct15_19_q3,pct15_19_q4,pct15_19_q5,pct20_30,pct20_30_male,pct20_30_female,pct20_30_urban,pct20_30_rural,pct20_30_q1,pct20_30_q2,pct20_30_q3,pct20_30_q4,pct20_30_q5,pct40_50,pct40_50_male,pct40_50_female,pct40_50_urban,pct40_50_rural,pct40_50_q1,pct40_50_q2,pct40_50_q3,pct40_50_q4,pct40_50_q5
BF6,21,,,,,,,,,,,.000088395042,.00021325132,,.00028123372,,,,,,.00030503405,.00023703734,.00048872718,,.0010259212,,,,,,.0011103635
BJ6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BJ6,1,.75791746,.79500377,.71170998,.8302266,.6982277,.53902721,.65700161,.74971318,.8578704,.90858448,.50675076,.67201251,.3902649,.67230678,.35308304,.18184623,.30367458,.40843943,.61976653,.82533842,.36458108,.50907415,.23478727,.55086559,.22780541,.096713282,.17950782,.26397407,.47292286,.81242865
BJ6,2,.75058502,.78936481,.70226747,.82535374,.68886489,.52853811,.64333379,.74307632,.85657895,.90227497,.4993946,.66245675,.38445917,.66361862,.34696323,.17323615,.29799145,.40095624,.61122757,.81870174,.35851645,.50145918,.23011535,.54428059,.22212292,.090789199,.17659752,.25848293,.46369472,.80575323
BJ6,3,.73133361,.77276468,.67971259,.80961996,.66670978,.49982116,.61974066,.72369498,.83869785,.89218074,.47731653,.63976699,.36281228,.64059293,.32576475,.15312023,.27950725,.38036469,.58292049,.79706848,.3406513,.48176199,.21389583,.52711838,.20374161,.080864668,.15697747,.24147275,.43848503,.78817254
BJ6,4,.69629467,.74471068,.63597065,.77755845,.62921292,.46200439,.58087957,.68902862,.80350435,.86211324,.44076303,.60048532,.32818168,.60498673,.28833196,.13017629,.24281344,.33262944,.53929406,.76603305,.31419602,.44900423,.19310188,.49761906,.1795214,.059171308,.13568109,.21830912,.40463266,.75601119
BJ6,5,.65510708,.70251292,.59604174,.74158788,.58371878,.40191615,.53734154,.65094441,.76663601,.82935023,.40188006,.55811083,.29175976,.56315494,.25218603,.10235981,.20603196,.28934234,.48923746,.73127782,.28585193,.41178718,.17272808,.4647851,.15447389,.046850484,.11160159,.18663913,.35492352,.73219818
BJ6,6,.60002863,.64752465,.54085088,.69295961,.52331585,.33149168,.46957359,.58695912,.71365684,.80187219,.35433954,.50239998,.24997813,.50889176,.21088544,.08142148,.16035524,.23730451,.4264968,.68173039,.24208069,.34958875,.14550942,.40482301,.12259043,.030406717,.077524245,.15374149,.28310955,.66869819
BJ6,7,.52340364,.5734368,.4610649,.62441748,.44001865,.25487605,.37863839,.49770185,.63442421,.75120133,.30773351,.44827148,.20867439,.45634031,.16979787,.058856957,.12489581,.1952053,.35293883,.63170904,.1887528,.27399528,.11218206,.33239532,.083286203,.016324293,.047456793,.099343628,.2035809,.57989037
BJ6,8,.45049983,.496968,.39260283,.56557626,.35550645,.19351481,.30006513,.40846542,.54933071,.70151001,.28619522,.42061397,.19144925,.43172312,.15111737,.048907999,.11099891,.1708167,.32495591,.60511887,.17519024,.25584334,.10274197,.31109843,.075402431,,.040983025,.090370581,.18701412,.54754442
BJ6,9,.33053941,.36906987,.28253236,.44225949,.23831664,.11261332,.17997178,.26567122,.40439138,.59885997,.25773749,.38763145,.16618085,.39407387,.13119115,.042886015,.095154308,.14432098,.28718489,.56035513,.15016709,.22330196,.084472202,.27134302,.061196122,.012752524,.032680668,.064204544,.15511888,.48839301
BJ6,10,.20658067,.23108467,.17604984,.31040287,.12087746,.051687595,.081802383,.13405362,.23685931,.45773816,.21255976,.3300918,.12971647,.33293998,.10082375,.032073643,.064438492,.10858642,.22492105,.49124923,.11575602,.17651384,.061179072,.21413876,.043520495,.0088992622,.018875748,.037852164,.10908967,.40603316
BJ6,11,.12143108,.13420719,.10551257,.20579265,.051792264,.022399468,.028907379,.051037848,.12407079,.33076409,.16397369,.26244524,.09456531,.27129638,.064357579,.015964372,.040007193,.066871621,.16718277,.40851602,.07697577,.12157682,.036911972,.15561408,.019237202,,.00338172,.013966548,.055158336,.31144905
BJ6,12,.073969319,.083355285,.062274743,.13252027,.025636662,.0099717593,.013987318,.028713074,.062183071,.22228874,.14490043,.23293915,.082845703,.24578756,.051257752,.010180013,.028272999,.050898544,.13806172,.38226369,.071601376,.11402795,.033490837,.14617163,.016849695,.0026436925,.0019041512,.012654422,.048547011,.29391539
BJ6,13,.035978217,.038985889,.032230653,.068316542,.0092835845,.0038959824,.0037163824,.0079612089,.027042964,.11995733,.10778277,.17592441,.059752632,.18624151,.034957934,.0033330212,.016697025,.03151333,.084196746,.30996329,.051650137,.086874269,.02000933,.1076036,.010567456,.0015122322,.0013760284,.0061797411,.027044272,.22352691
BJ6,14,.0072097881,.0088675432,.0051441425,.014741541,.00099249999,,,,.0019177463,.029607907,.062370684,.10593775,.031662084,.11696088,.011700435,,.0026468353,.0086299917,.038709212,.20012006,.028736025,.049233016,.010324161,.062209673,.0041587017,,,,.0080895312,.13527176
BJ6,15,.0029669164,.003593473,.0021860886,.0063301423,,,,,,.012677892,.048589543,.081721812,.025235979,.092286743,.0080300746,,.0018489175,.0052511944,.025298642,.16104725,.026905058,.045958139,.0097902166,.058987327,.0033493282,,.00055102498,,.0068329992,.12733202
BJ6,16,.0016048348,.0022591003,,.0033180141,,,,,,.0066452501,.030379867,.053368587,.014176046,.058175303,.0045802775,.00082010968,.0010742693,.0020428805,.013993316,.10297003,.020302318,.035079923,.0070280042,.044532578,.002511763,,,,.0061882804,.095264055
BJ6,17,.00097533094,.0011243544,.00078948296,.0019259196,,,,,,.0038571861,.012158763,.020670103,.0061594113,.024000157,.0011675766,,,.00081568025,.0047861449,.04239152,.013563523,.022288881,.0057257586,.029882781,.0015814623,,,,.0033246826,.064236686
BJ6,18,.00029129759,.00018825923,,,.00019066755,.00064778846,,,,,.0044215471,.0067051649,.0028118449,.0087580141,.00039636961,,,,.00053827849,.016632253,.0077959308,.013106522,.0030255476,.017196329,.00089390558,,,.00071919744,.00060600601,.037955564
BJ6,19,,,,,,,,,,,.0010665299,.0010856946,.0010529419,.0022154229,,,,,,.0041201389,.0025400466,.0049411794,,.0059994967,,,,,,.012801904
BJ6,20,.00018686391,,.00041950488,.00041323769,,,,,,.00082761113,.00081245048,.00064712268,.00092890323,.0016876076,,,,,,.0031385543,.0020110391,.0038232533,.0003831425,.0047499961,,,,,,.010135722
BJ6,21,,,,,,,,,,,.00024740861,,.00042169,.00051380991,,,,,,.0009556287,.00054144458,.0011442262,,.0012788563,,,,,,.0027290096
BO5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BO5,1,.99447572,.99438143,.99456942,.9952336,.99306536,.98780954,.99307251,.99772817,.99391496,.99760276,.98124135,.98967123,.97337699,.99068493,.95935321,.93304902,.97452372,.98911005,.99428064,.99268746,.91596925,.97372979,.86007738,.95836759,.84893775,.79250729,.88516015,.91874272,.95888138,.99236441
BO5,2,.99050808,.99032933,.99068564,.99221021,.98734039,.9801088,.98715228,.99470824,.99240202,.99437129,.97185123,.98559707,.95902759,.98533338,.94060272,.90726066,.96496809,.97574687,.98908788,.99192262,.87999403,.95830369,.80421782,.9335928,.79525465,.73359656,.83239901,.86742717,.93782604,.98345339
BO5,3,.9859556,.98711687,.98480165,.98949331,.97937161,.96817541,.98042965,.99165022,.99009222,.99282789,.94754153,.97253138,.92422831,.97272015,.88918322,.8275227,.93242842,.94863558,.98100436,.99030751,.8049435,.90596038,.70719469,.88175255,.68350863,.5992651,.72266519,.77698112,.88744575,.96681958
BO5,4,.97447199,.97808808,.97087914,.98486155,.95513654,.92318028,.96921355,.98331559,.9881981,.99037081,.91044033,.94737607,.87598282,.95334059,.81100762,.71787393,.86327451,.92150515,.96331584,.98678428,.71458966,.83036149,.60256332,.82021475,.54759675,.44433168,.5903489,.68658054,.80977249,.94268292
BO5,5,.96193707,.96605814,.95784253,.97724444,.93344951,.88821173,.95462167,.97191954,.98268664,.98603874,.87490296,.92016178,.83268088,.93263477,.74109435,.62300837,.81211197,.88400435,.94293177,.98142201,.64978492,.77406383,.52952665,.77823371,.44670781,.33882016,.50531822,.59943473,.75575036,.92794347
BO5,6,.92633766,.93605042,.91668731,.9640314,.85618812,.77668893,.9040724,.94441766,.96960282,.98235017,.7996577,.85299653,.74989784,.88972598,.59090102,.44809806,.66760164,.80863696,.90339416,.97175002,.53716892,.64791769,.43000311,.69228655,.29192862,.19539557,.32862356,.46313,.64907402,.89311606
BO5,7,.88786262,.90044004,.87536597,.94118953,.7886191,.67115593,.85317832,.91057593,.95013046,.97458172,.75946462,.81738001,.70543516,.86318189,.51907259,.37273729,.59556299,.76204312,.87703246,.96391511,.48839474,.5925979,.38756281,.64867824,.23498727,.14129572,.2635015,.39741322,.59826118,.87224317
BO5,8,.82520431,.83624154,.81423801,.89798903,.68974894,.55885857,.74388498,.85967255,.90777475,.95239604,.73020875,.78844064,.67588395,.84084028,.47379106,.33072722,.54386121,.72239977,.85235453,.96116465,.46063128,.55975598,.36471343,.62357777,.20301357,.11974398,.22976089,.35317224,.56350321,.86029649
BO5,9,.70265776,.70432252,.70100373,.79905236,.52326322,.39331785,.58119607,.69840193,.81317931,.89874268,.6761927,.73308265,.62311971,.80101597,.38688177,.23503128,.46479702,.65286201,.81029779,.9487583,.41007987,.50180817,.32131916,.57156599,.15477112,.08968509,.16894293,.29693356,.49713483,.81773543
BO5,10,.53707194,.53003293,.54406583,.62985408,.36440039,.25886941,.41610622,.49459934,.62679535,.76826602,.63619804,.69318432,.58303517,.76372486,.34062073,.19424354,.40500948,.5962677,.76979369,.9374699,.3768867,.45914039,.29729405,.53321284,.12973575,.072753996,.14049745,.24650042,.4546718,.78788954
BO5,11,.34779304,.33031437,.36515966,.42056194,.21236704,.14837807,.22526178,.30323246,.42331108,.54529899,.58753395,.64158964,.53710508,.7130723,.29656562,.15710826,.35873511,.51379925,.7126497,.91934925,.33714175,.40465602,.27181163,.48543137,.10269658,.049977832,.11771761,.20634809,.37952021,.75118083
BO5,12,.19177619,.16977431,.21363699,.25486302,.074368924,.058647897,.075195268,.15597993,.25042689,.35018879,.54759312,.59712356,.50138581,.67220372,.25877494,.13054803,.30773437,.46130556,.66952676,.89346051,.30712819,.36608675,.25007701,.44454941,.089865938,.043415945,.098675974,.17083459,.33350408,.71234059
BO5,13,.037452478,.035062976,.039826721,.055377971,.0040924768,,.0069229952,.025076617,.036741778,.099577062,.28363755,.29652843,.27161148,.37052768,.082246527,.02064725,.080618888,.15401332,.29868817,.66671205,.17483655,.20947564,.14131805,.25897911,.041807599,.0088514686,.045813002,.06996996,.14696537,.47463021
BO5,14,.0097105224,.0068721953,.012530714,.014512065,.00077477325,,.00024336683,.0068563726,.0085933404,.027747223,.2331508,.24042849,.22636129,.30274433,.07184919,.016552847,.071217678,.11367234,.22872584,.57392353,.16465771,.19709949,.13326542,.24374793,.039616469,,.045662645,.064889871,.13435256,.4510226
BO5,15,.00071559928,.00016075314,.0012669581,.0011001895,,,,,.00035041469,.0028053755,.17681152,.1811367,.17277642,.22866237,.056633152,.011867467,.0550167,.07592582,.1626702,.45527634,.14169012,.17095979,.11336734,.20832296,.036344003,.0055295527,.042132083,.056206603,.11320238,.38716877
BO5,16,,,,,,,,,,,.12648776,.12757251,.12547566,.16467279,.037983533,.010802391,.036306527,.045205828,.10725045,.34393159,.1126159,.13673888,.089273274,.16831139,.024561636,.0025951955,.028461184,.03848267,.09314435,.31419429
BO5,17,,,,,,,,,,,.07759095,.077389166,.077779055,.1054316,.013062524,.00079162209,.010766685,.020956701,.06094563,.23292582,.074949034,.094208427,.056312647,.11852113,.0060617863,.00027454409,.00433389,.013699826,.057150267,.23179372
BU6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BU6,1,.8497895,.88193101,.82140946,.90990824,.84198421,.72147804,.79955643,.88469231,.90815532,.89462537,.6288045,.70432788,.5638988,.87425375,.59197247,.43785247,.51936817,.5939306,.71712881,.85000211,.31964269,.41167516,.22587197,.74509233,.27392772,.19629775,.20102055,.2848379,.27686855,.59823275
BU6,2,.81623721,.84585488,.79008555,.890423,.80660558,.66680187,.75087875,.84547716,.89293605,.8760013,.59416825,.67607445,.52377713,.86013597,.55425727,.39485672,.47628674,.57525003,.67859787,.82131261,.29906487,.38759208,.20886561,.74006808,.25167865,.17155352,.19303112,.25214261,.25280499,.58674246
BU6,3,.7561304,.77769059,.73709327,.85074455,.74384648,.57160187,.67353612,.80357134,.83664018,.83474803,.53618813,.61899906,.4650194,.8279115,.49241221,.33982706,.40581632,.49004346,.62740636,.78644794,.2703962,.35425738,.18495102,.72228414,.22184038,.1575201,.1680339,.20964669,.21513477,.56593013
BU6,4,.67826694,.69513428,.66337353,.78991902,.66377097,.46378839,.60505921,.69702184,.77058262,.78434974,.46418947,.54132313,.3978999,.78997421,.41530234,.26018167,.32882884,.40706038,.5416159,.7438888,.23757406,.32606724,.14740941,.69335485,.18859996,.11355446,.13814436,.1829516,.17524189,.5406757
BU6,5,.52448821,.51568472,.53226143,.72228384,.49880826,.2936278,.42266703,.51641613,.6202727,.68592399,.37864801,.4532215,.31455868,.73005015,.32591677,.17644547,.24072741,.31750402,.44289112,.67186731,.19716749,.27805907,.11474805,.64988559,.14852248,.078082196,.095575109,.14776433,.13419232,.49316376
BU6,6,.29776049,.29161867,.30318347,.5551734,.2643404,.11921804,.18235691,.27596909,.34350654,.49297771,.21262826,.26663274,.16621616,.56289595,.16006726,.057163328,.084933035,.13262162,.2556878,.48586196,.071401656,.098654866,.043633725,.45310935,.030386792,.0083928425,.016402224,.018210674,.020294178,.27444556
BU6,7,.18338467,.1694797,.1956623,.4170284,.15305054,.058292363,.10337269,.16485162,.19301099,.34336957,.18258992,.22977878,.14203525,.53223646,.13012214,.04759682,.060623463,.11058681,.20539851,.44235533,.056047115,.080766603,.030860769,.41545221,.017428685,,,,.016279168,.24251446
BU6,8,.10840344,.099595271,.11618075,.30048209,.08346571,.037991967,.046878431,.10246083,.089654706,.23064327,.15845697,.20091608,.12196709,.49394587,.10811368,.039311361,.050099622,.086812422,.16885898,.40158531,.050532866,.070841447,.029840741,.38749486,.014325969,,.0041288375,,,.22061907
BU6,9,.060248226,.055507511,.064434111,.18154757,.044499807,.019694546,.02184733,.046186652,.050201211,.14179841,.13461998,.17120695,.10317673,.45652157,.086315602,.031209907,.035723642,.062994763,.12555704,.37039447,.045357559,.06140418,.029007901,.34647113,.013002609,,,,.012343836,.1998201
BU6,10,.025041014,.02377966,.026154721,.11799001,.012973329,.0047413977,.0060356669,.010401087,.014117806,.077935733,.10602909,.13523917,.080925599,.3898688,.063436247,.015704527,.026266128,.043023519,.086395383,.31533358,.040521063,.056048617,,.30975547,,,,,,.17987248
BU6,11,.010965687,.0095073394,.012253333,.053905793,.0053906692,.0027800496,,.0064780745,.0064922548,.033813506,.091178373,.11483837,.070844702,.35154966,.0521072,.014499954,.017112447,.029698566,.071765199,.28231797,.039900854,.054819699,,,.011591556,,,,,.17697401
BU6,12,.0047568548,.0052972622,.0042796559,.026780104,.0018974773,,,.0021836928,.0039054255,.015040953,.077393711,.094862118,.062381167,.319987,.040990297,.0045833606,.013630047,.021241272,.056793779,.25316051,.039213672,.053458069,.024700269,.30336329,.010830533,,,,.0096471291,.17376253
BU6,13,.0018971302,.0011683183,.0025406161,.016509585,,,,,,.0082289688,.051078044,.067491762,.036971912,.25615031,.020305017,.00082882599,.010459559,.013511699,.019715644,.18146494,.022369696,.031232152,.013339893,.21466967,.0017068711,,,,,.10112529
BU6,14,,,,,,,,,,,.027709197,.034643393,.021749875,.14678301,.0098410565,,.0018038169,.0059350478,.011216735,.10284213,.014700513,.021363646,.0079115788,.14001384,.0012354725,,,,.0034708015,.065284081
BU6,15,.00026369488,,.00049656339,.002294837,,,,,,.0011438305,.015109232,.017795566,.012800567,.099943131,.0023791164,,,,.001216714,.062182538,.012734079,.019816857,,.12728348,,,,,,.059511635
BU6,16,,,,,,,,,,,.011010755,.013375053,.0089788511,.07547345,.0013375329,,.00092448067,,,.045763679,.012280838,.018918777,.0055175712,.12261213,,,,,,.057393458
BU6,17,,,,,,,,,,,.0072073149,.0087425383,.0058879289,.052907061,.00034965249,,,,,.030484186,.011312855,.017753763,.0047503435,.11263555,,,,,,.052869681
BU6,18,,,,,,,,,,,.0048332461,.0056021768,.0041724201,.035917159,.00016882854,,,,,.02044281,.0099294186,.016405527,.00333104,.098377071,.00042563121,,,,,.046404317
CD6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CD6,1,.94805551,.97178185,.92445439,.98322767,.92367017,.89426124,.90951711,.94627672,.96796334,.99082315,.89156169,.94524527,.84846884,.97331452,.84088457,.79313844,.84511733,.88782567,.92084438,.98665088,.84884936,.93577945,.75115234,.94704437,.79505962,.75978899,.79172868,.82160491,.8728919,.97787678
CD6,2,.93668735,.96120512,.91229892,.97936797,.90709621,.86613286,.89731348,.93377346,.95869851,.98967284,.8754102,.9351691,.82744056,.96699524,.81863827,.7632882,.82292074,.87148112,.91141182,.98108506,.82729816,.92772436,.71443349,.94153804,.76471931,.71655113,.77776587,.78910637,.85481745,.97384554
CD6,3,.91453516,.94539833,.8838349,.97312027,.87391728,.80919194,.85991448,.91513896,.94646388,.98771834,.84460104,.91984874,.78419822,.95528787,.77598822,.71690476,.7736721,.83242393,.89080167,.97592247,.78962535,.90864646,.65586263,.92314994,.71648264,.65740997,.72593671,.74758542,.82330132,.96471083
CD6,4,.87147468,.90458471,.83853942,.96173364,.80889696,.72526312,.80344248,.86772114,.90641022,.98026502,.79678261,.89461517,.71825045,.93844038,.7089715,.6298148,.71422273,.77979904,.85374832,.96381098,.74269766,.88119495,.58704644,.89861465,.65728867,.58797634,.66653734,.69161779,.77902198,.95376688
CD6,5,.81172228,.84711117,.77652019,.93321067,.72749275,.63244045,.71950442,.78904784,.85842651,.96213102,.7487911,.8616091,.65822983,.91410416,.64631647,.55447274,.64698404,.72455162,.81416804,.95200872,.68894023,.84356862,.51516002,.87464219,.58721554,.49038184,.59516329,.64591771,.72863883,.94097984
CD6,6,.70991474,.74572992,.67428839,.86891252,.59967947,.4993751,.58556676,.67465717,.74319732,.92380553,.67492771,.81616247,.56155574,.87446594,.55123746,.45375228,.55879271,.63005787,.74048281,.92688459,.62273133,.7861203,.4391056,.83652031,.50562102,.41466752,.4843657,.57806301,.67154121,.91747987
CD6,7,.58301044,.61977905,.54643571,.77374965,.45076838,.35964793,.40696701,.53171265,.62127584,.8475104,.58924127,.74065965,.46769461,.8094613,.45273069,.35582107,.44401643,.53572065,.65368384,.88189858,.52853847,.69590306,.34044471,.77424955,.39394176,.30144101,.35559464,.47983107,.58345789,.86929554
CD6,8,.44478053,.48004606,.40970096,.65632606,.29811323,.21720938,.25927895,.35982674,.47262678,.75518137,.52267259,.67235452,.40251982,.75968051,.37575543,.28622651,.36686024,.45065159,.58159864,.84503502,.47925115,.64703006,.29069173,.73647219,.33834946,.24222411,.3157171,.42039093,.52160174,.84044015
CD6,9,.29796201,.31348184,.2825239,.48072252,.17125171,.12276431,.1558529,.20394076,.2930257,.58393466,.44939339,.59466857,.33277804,.68612766,.30264586,.22995082,.29151118,.36057016,.49378964,.78450054,.40278751,.56975806,.21513656,.6545561,.26487255,.17774901,.25220287,.33318761,.43518573,.76161623
CD6,10,.18311462,.18482913,.18140899,.30962276,.095404766,.066605017,.067724258,.1131562,.17678879,.39583552,.37944952,.51293981,.27229407,.61090904,.23597166,.1659406,.23550436,.28850454,.39568537,.72223228,.33622107,.49059165,.16273075,.56879604,.20882013,.12816489,.19287522,.26873881,.37132457,.67008168
CD6,11,.092697002,.084934853,.10041803,.17553665,.035263084,.025612671,.02440594,.040331624,.076423012,.2377995,.31094474,.42820564,.21681698,.52409667,.17881542,.12079383,.18383673,.21434703,.31946349,.63221139,.26400352,.40052146,.11057696,.46144104,.15585032,.078889139,.14278339,.20217171,.28035632,.57056731
CD6,12,.036648214,.030786345,.042478979,.075254656,.009881719,.0049105445,.0059629427,.015524961,.02234653,.10727336,.24494413,.33444831,.17309728,.42965826,.13044293,.07954073,.13620828,.15426479,.23190348,.54405016,.22009148,.33515909,.09077204,.40289977,.11995196,.046543702,.098632157,.16787124,.23139539,.51308244
CD6,13,.0043833922,.0029513112,.0058077378,.010588895,,,,,.0035542068,.014192973,.070268169,.092635617,.05231338,.16629547,.010742436,.0019630492,.0061622928,.022384996,.048388295,.23024605,.071428314,.11731406,,.17193803,.016370663,,,.018832829,.062046479,.2407382
CD6,14,.0026772185,.0015167445,.0038313903,.0064218193,.000080873091,,,.00023514399,.0015789694,.0091337664,.063811958,.080984868,.050026935,.15068476,.0099609494,.001490163,.0057225432,.019915676,.04127875,.21161494,.070297256,.11517659,.019859355,.16925503,.016089734,.0036164199,.011889273,.018535227,.060625911,.23710735
